2024-10-11 02:03:34 startup archives install
2024-10-11 02:09:15 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed fdisk:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked fdisk:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 upgrade util-linux:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:16 status unpacked util-linux:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure util-linux:amd64 2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:16 status unpacked util-linux:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:16 status half-configured util-linux:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:16 status installed util-linux:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade libc-bin:amd64 2.31-0ubuntu9 2.31-0ubuntu9.16
2024-10-11 02:09:16 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:16 status unpacked libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:16 status half-installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:16 status unpacked libc-bin:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure libc-bin:amd64 2.31-0ubuntu9.16 <none>
2024-10-11 02:09:16 status unpacked libc-bin:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:16 status half-configured libc-bin:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:16 status installed libc-bin:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade ncurses-base:all 6.2-0ubuntu2 6.2-0ubuntu2.1
2024-10-11 02:09:16 status half-configured ncurses-base:all 6.2-0ubuntu2
2024-10-11 02:09:16 status unpacked ncurses-base:all 6.2-0ubuntu2
2024-10-11 02:09:16 status half-installed ncurses-base:all 6.2-0ubuntu2
2024-10-11 02:09:16 status unpacked ncurses-base:all 6.2-0ubuntu2.1
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure ncurses-base:all 6.2-0ubuntu2.1 <none>
2024-10-11 02:09:16 status unpacked ncurses-base:all 6.2-0ubuntu2.1
2024-10-11 02:09:16 status half-configured ncurses-base:all 6.2-0ubuntu2.1
2024-10-11 02:09:16 status installed ncurses-base:all 6.2-0ubuntu2.1
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade libgcrypt20:amd64 1.8.5-5ubuntu1 1.8.5-5ubuntu1.1
2024-10-11 02:09:16 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:16 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:09:16 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:09:16 status half-installed libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:09:16 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1.1
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure libgcrypt20:amd64 1.8.5-5ubuntu1.1 <none>
2024-10-11 02:09:16 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1.1
2024-10-11 02:09:16 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1.1
2024-10-11 02:09:16 status installed libgcrypt20:amd64 1.8.5-5ubuntu1.1
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade liblz4-1:amd64 1.9.2-2 1.9.2-2ubuntu0.20.04.1
2024-10-11 02:09:16 status half-configured liblz4-1:amd64 1.9.2-2
2024-10-11 02:09:16 status unpacked liblz4-1:amd64 1.9.2-2
2024-10-11 02:09:16 status half-installed liblz4-1:amd64 1.9.2-2
2024-10-11 02:09:16 status unpacked liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1 <none>
2024-10-11 02:09:16 status unpacked liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2024-10-11 02:09:16 status half-configured liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2024-10-11 02:09:16 status installed liblz4-1:amd64 1.9.2-2ubuntu0.20.04.1
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade liblzma5:amd64 5.2.4-1 5.2.4-1ubuntu1.1
2024-10-11 02:09:16 status half-configured liblzma5:amd64 5.2.4-1
2024-10-11 02:09:16 status unpacked liblzma5:amd64 5.2.4-1
2024-10-11 02:09:16 status half-installed liblzma5:amd64 5.2.4-1
2024-10-11 02:09:16 status unpacked liblzma5:amd64 5.2.4-1ubuntu1.1
2024-10-11 02:09:16 startup packages configure
2024-10-11 02:09:16 configure liblzma5:amd64 5.2.4-1ubuntu1.1 <none>
2024-10-11 02:09:16 status unpacked liblzma5:amd64 5.2.4-1ubuntu1.1
2024-10-11 02:09:16 status half-configured liblzma5:amd64 5.2.4-1ubuntu1.1
2024-10-11 02:09:16 status installed liblzma5:amd64 5.2.4-1ubuntu1.1
2024-10-11 02:09:16 startup archives unpack
2024-10-11 02:09:16 upgrade libsystemd0:amd64 245.4-4ubuntu3 245.4-4ubuntu3.24
2024-10-11 02:09:16 status half-configured libsystemd0:amd64 245.4-4ubuntu3
2024-10-11 02:09:16 status unpacked libsystemd0:amd64 245.4-4ubuntu3
2024-10-11 02:09:16 status half-installed libsystemd0:amd64 245.4-4ubuntu3
2024-10-11 02:09:16 status unpacked libsystemd0:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libsystemd0:amd64 245.4-4ubuntu3.24 <none>
2024-10-11 02:09:17 status unpacked libsystemd0:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 status half-configured libsystemd0:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 status installed libsystemd0:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libudev1:amd64 245.4-4ubuntu3 245.4-4ubuntu3.24
2024-10-11 02:09:17 status half-configured libudev1:amd64 245.4-4ubuntu3
2024-10-11 02:09:17 status unpacked libudev1:amd64 245.4-4ubuntu3
2024-10-11 02:09:17 status half-installed libudev1:amd64 245.4-4ubuntu3
2024-10-11 02:09:17 status unpacked libudev1:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libudev1:amd64 245.4-4ubuntu3.24 <none>
2024-10-11 02:09:17 status unpacked libudev1:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 status half-configured libudev1:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 status installed libudev1:amd64 245.4-4ubuntu3.24
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libzstd1:amd64 1.4.4+dfsg-3 1.4.4+dfsg-3ubuntu0.1
2024-10-11 02:09:17 status half-configured libzstd1:amd64 1.4.4+dfsg-3
2024-10-11 02:09:17 status unpacked libzstd1:amd64 1.4.4+dfsg-3
2024-10-11 02:09:17 status half-installed libzstd1:amd64 1.4.4+dfsg-3
2024-10-11 02:09:17 status unpacked libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1 <none>
2024-10-11 02:09:17 status unpacked libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
2024-10-11 02:09:17 status half-configured libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
2024-10-11 02:09:17 status installed libzstd1:amd64 1.4.4+dfsg-3ubuntu0.1
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1 1:1.2.11.dfsg-2ubuntu1.5
2024-10-11 02:09:17 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:17 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:17 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:17 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5 <none>
2024-10-11 02:09:17 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2024-10-11 02:09:17 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2024-10-11 02:09:17 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libapt-pkg6.0:amd64 2.0.2 2.0.10
2024-10-11 02:09:17 status half-configured libapt-pkg6.0:amd64 2.0.2
2024-10-11 02:09:17 status unpacked libapt-pkg6.0:amd64 2.0.2
2024-10-11 02:09:17 status half-installed libapt-pkg6.0:amd64 2.0.2
2024-10-11 02:09:17 status unpacked libapt-pkg6.0:amd64 2.0.10
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libapt-pkg6.0:amd64 2.0.10 <none>
2024-10-11 02:09:17 status unpacked libapt-pkg6.0:amd64 2.0.10
2024-10-11 02:09:17 status half-configured libapt-pkg6.0:amd64 2.0.10
2024-10-11 02:09:17 status installed libapt-pkg6.0:amd64 2.0.10
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2.2
2024-10-11 02:09:17 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2024-10-11 02:09:17 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2024-10-11 02:09:17 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2024-10-11 02:09:17 status unpacked gpgv:amd64 2.2.19-3ubuntu2.2
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure gpgv:amd64 2.2.19-3ubuntu2.2 <none>
2024-10-11 02:09:17 status unpacked gpgv:amd64 2.2.19-3ubuntu2.2
2024-10-11 02:09:17 status half-configured gpgv:amd64 2.2.19-3ubuntu2.2
2024-10-11 02:09:17 status installed gpgv:amd64 2.2.19-3ubuntu2.2
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4ubuntu0.1
2024-10-11 02:09:17 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:09:17 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:09:17 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:09:17 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1 <none>
2024-10-11 02:09:17 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2024-10-11 02:09:17 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2024-10-11 02:09:17 status installed libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libnettle7:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status half-installed libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2 <none>
2024-10-11 02:09:17 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status installed libnettle7:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libhogweed5:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status half-installed libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:09:17 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2 <none>
2024-10-11 02:09:17 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 status installed libhogweed5:amd64 3.5.1+really3.5.1-2ubuntu0.2
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libp11-kit0:amd64 0.23.20-1build1 0.23.20-1ubuntu0.1
2024-10-11 02:09:17 status half-configured libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:09:17 status unpacked libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:09:17 status half-installed libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:09:17 status unpacked libp11-kit0:amd64 0.23.20-1ubuntu0.1
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libp11-kit0:amd64 0.23.20-1ubuntu0.1 <none>
2024-10-11 02:09:17 status unpacked libp11-kit0:amd64 0.23.20-1ubuntu0.1
2024-10-11 02:09:17 status half-configured libp11-kit0:amd64 0.23.20-1ubuntu0.1
2024-10-11 02:09:17 status installed libp11-kit0:amd64 0.23.20-1ubuntu0.1
2024-10-11 02:09:17 startup archives unpack
2024-10-11 02:09:17 upgrade libgnutls30:amd64 3.6.13-2ubuntu1 3.6.13-2ubuntu1.11
2024-10-11 02:09:17 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:09:17 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:09:17 status half-installed libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:09:17 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1.11
2024-10-11 02:09:17 startup packages configure
2024-10-11 02:09:17 configure libgnutls30:amd64 3.6.13-2ubuntu1.11 <none>
2024-10-11 02:09:17 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1.11
2024-10-11 02:09:18 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1.11
2024-10-11 02:09:18 status installed libgnutls30:amd64 3.6.13-2ubuntu1.11
2024-10-11 02:09:18 startup archives unpack
2024-10-11 02:09:18 upgrade libseccomp2:amd64 2.4.3-1ubuntu1 2.5.1-1ubuntu1~20.04.2
2024-10-11 02:09:18 status half-configured libseccomp2:amd64 2.4.3-1ubuntu1
2024-10-11 02:09:18 status unpacked libseccomp2:amd64 2.4.3-1ubuntu1
2024-10-11 02:09:18 status half-installed libseccomp2:amd64 2.4.3-1ubuntu1
2024-10-11 02:09:18 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1~20.04.2
2024-10-11 02:09:18 startup packages configure
2024-10-11 02:09:18 configure libseccomp2:amd64 2.5.1-1ubuntu1~20.04.2 <none>
2024-10-11 02:09:18 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1~20.04.2
2024-10-11 02:09:18 status half-configured libseccomp2:amd64 2.5.1-1ubuntu1~20.04.2
2024-10-11 02:09:18 status installed libseccomp2:amd64 2.5.1-1ubuntu1~20.04.2
2024-10-11 02:09:18 startup archives unpack
2024-10-11 02:09:18 upgrade apt:amd64 2.0.2 2.0.10
2024-10-11 02:09:18 status half-configured apt:amd64 2.0.2
2024-10-11 02:09:18 status unpacked apt:amd64 2.0.2
2024-10-11 02:09:18 status half-installed apt:amd64 2.0.2
2024-10-11 02:09:18 status unpacked apt:amd64 2.0.10
2024-10-11 02:09:18 startup packages configure
2024-10-11 02:09:18 configure apt:amd64 2.0.10 <none>
2024-10-11 02:09:18 status unpacked apt:amd64 2.0.10
2024-10-11 02:09:18 status half-configured apt:amd64 2.0.10
2024-10-11 02:09:18 status installed apt:amd64 2.0.10
2024-10-11 02:09:18 startup archives unpack
2024-10-11 02:09:18 upgrade libpam0g:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam0g:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam0g:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status half-installed libpam0g:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam0g:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 startup packages configure
2024-10-11 02:09:18 configure libpam0g:amd64 1.3.1-5ubuntu4.7 <none>
2024-10-11 02:09:18 status unpacked libpam0g:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam0g:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status installed libpam0g:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 startup archives unpack
2024-10-11 02:09:18 upgrade libpam-modules-bin:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status half-installed libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 startup packages configure
2024-10-11 02:09:18 configure libpam-modules-bin:amd64 1.3.1-5ubuntu4.7 <none>
2024-10-11 02:09:18 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status installed libpam-modules-bin:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 startup archives unpack
2024-10-11 02:09:18 upgrade libpam-modules:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status half-installed libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:09:18 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 startup packages configure
2024-10-11 02:09:18 configure libpam-modules:amd64 1.3.1-5ubuntu4.7 <none>
2024-10-11 02:09:18 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:18 status installed libpam-modules:amd64 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade logsave:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured logsave:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked logsave:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status half-installed logsave:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked logsave:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 upgrade libext2fs2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status half-installed libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure libext2fs2:amd64 1.45.5-2ubuntu1.2 <none>
2024-10-11 02:09:19 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status installed libext2fs2:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade e2fsprogs:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status half-installed e2fsprogs:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 upgrade mount:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:19 status half-configured mount:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:19 status unpacked mount:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:19 status half-installed mount:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:19 status unpacked mount:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:19 upgrade libpam-runtime:all 1.3.1-5ubuntu4 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2024-10-11 02:09:19 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2024-10-11 02:09:19 status half-installed libpam-runtime:all 1.3.1-5ubuntu4
2024-10-11 02:09:19 status unpacked libpam-runtime:all 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure libpam-runtime:all 1.3.1-5ubuntu4.7 <none>
2024-10-11 02:09:19 status unpacked libpam-runtime:all 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 status half-configured libpam-runtime:all 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 status installed libpam-runtime:all 1.3.1-5ubuntu4.7
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade libpcre2-8-0:amd64 10.34-7 10.34-7ubuntu0.1
2024-10-11 02:09:19 status half-configured libpcre2-8-0:amd64 10.34-7
2024-10-11 02:09:19 status unpacked libpcre2-8-0:amd64 10.34-7
2024-10-11 02:09:19 status half-installed libpcre2-8-0:amd64 10.34-7
2024-10-11 02:09:19 status unpacked libpcre2-8-0:amd64 10.34-7ubuntu0.1
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure libpcre2-8-0:amd64 10.34-7ubuntu0.1 <none>
2024-10-11 02:09:19 status unpacked libpcre2-8-0:amd64 10.34-7ubuntu0.1
2024-10-11 02:09:19 status half-configured libpcre2-8-0:amd64 10.34-7ubuntu0.1
2024-10-11 02:09:19 status installed libpcre2-8-0:amd64 10.34-7ubuntu0.1
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade libpcre3:amd64 2:8.39-12build1 2:8.39-12ubuntu0.1
2024-10-11 02:09:19 status half-configured libpcre3:amd64 2:8.39-12build1
2024-10-11 02:09:19 status unpacked libpcre3:amd64 2:8.39-12build1
2024-10-11 02:09:19 status half-installed libpcre3:amd64 2:8.39-12build1
2024-10-11 02:09:19 status unpacked libpcre3:amd64 2:8.39-12ubuntu0.1
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure libpcre3:amd64 2:8.39-12ubuntu0.1 <none>
2024-10-11 02:09:19 status unpacked libpcre3:amd64 2:8.39-12ubuntu0.1
2024-10-11 02:09:19 status half-configured libpcre3:amd64 2:8.39-12ubuntu0.1
2024-10-11 02:09:19 status installed libpcre3:amd64 2:8.39-12ubuntu0.1
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade libsepol1:amd64 3.0-1 3.0-1ubuntu0.1
2024-10-11 02:09:19 status half-configured libsepol1:amd64 3.0-1
2024-10-11 02:09:19 status unpacked libsepol1:amd64 3.0-1
2024-10-11 02:09:19 status half-installed libsepol1:amd64 3.0-1
2024-10-11 02:09:19 status unpacked libsepol1:amd64 3.0-1ubuntu0.1
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure libsepol1:amd64 3.0-1ubuntu0.1 <none>
2024-10-11 02:09:19 status unpacked libsepol1:amd64 3.0-1ubuntu0.1
2024-10-11 02:09:19 status half-configured libsepol1:amd64 3.0-1ubuntu0.1
2024-10-11 02:09:19 status installed libsepol1:amd64 3.0-1ubuntu0.1
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade passwd:amd64 1:4.8.1-1ubuntu5 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:19 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:19 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:19 status half-installed passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:19 status unpacked passwd:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:19 startup packages configure
2024-10-11 02:09:19 configure passwd:amd64 1:4.8.1-1ubuntu5.20.04.5 <none>
2024-10-11 02:09:19 status unpacked passwd:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:19 status half-configured passwd:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:19 status installed passwd:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:19 startup archives unpack
2024-10-11 02:09:19 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status half-installed libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 upgrade libprocps8:amd64 2:3.3.16-1ubuntu2 2:3.3.16-1ubuntu2.4
2024-10-11 02:09:19 status half-configured libprocps8:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:09:19 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:09:19 status half-installed libprocps8:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:09:19 status unpacked libprocps8:amd64 2:3.3.16-1ubuntu2.4
2024-10-11 02:09:19 upgrade libss2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1.2
2024-10-11 02:09:19 status half-configured libss2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libss2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status half-installed libss2:amd64 1.45.5-2ubuntu1
2024-10-11 02:09:19 status unpacked libss2:amd64 1.45.5-2ubuntu1.2
